# Derived from Rime Luna Pinyin; see ATTRIBUTION.md and LICENSE.rime.
礑	礑	dang	50
𥐟	礒	yi	50
礓	礓	jiang	50
礔	礔	pi	50
礕	礕	pi	50
礖	礖	yu	50
礗	礗	pin	50
礘	礘	qi	50
碍	礙	ai	50
礚	礚	ke	50
礛	礛	jian	50
礛	礛	lan	50
礜	礜	le	50
礜	礜	que	50
礜	礜	yu	50
礝	礝	ruan	50
礞	礞	meng	50
礟	礟	bao	50
礟	礟	pao	50
礠	礠	ci	50
礡	礡	bo	50
礣	礣	mie	50
礤	礤	ca	50
礥	礥	xian	50
矿	礦	gong	1
矿	礦	kuang	100.0
礧	礧	lei	50
礨	礨	lei	50
礩	礩	zhi	50
砺	礪	li	50
砾	礫	li	50
矾	礬	fan	50
礭	礭	huo	50
礭	礭	que	50
𪿫	礮	bao	50
𪿫	礮	pao	50
礯	礯	ying	50
礰	礰	li	50
砻	礱	long	50
礲	礲	long	50
礳	礳	mo	50
礴	礴	bo	50
礵	礵	shuang	50
礶	礶	guan	50
礷	礷	jian	50
礸	礸	zan	50
礹	礹	yan	50
示	示	qi	1
示	示	shi	100.0
礻	礻	shi	50
礼	礼	li	50
礽	礽	reng	50
社	社	she	50
礿	礿	yue	50
祀	祀	si	50
祁	祁	qi	50
祂	祂	ta	50
祂	祂	yi	50
祃	祃	ma	50
祄	祄	jie	50
祄	祄	xie	50
祅	祅	yao	50
祆	祆	xian	50
祇	祇	qi	100.0
祇	祇	zhi	1
祈	祈	qi	50
祉	祉	zhi	50
祊	祊	beng	50
祋	祋	dui	50
祋	祋	shu	50
祌	祌	chong	50
祌	祌	zhong	50
祍	祍	ren	50
祎	祎	yi	50
祏	祏	shi	50
祐	祐	you	50
祑	祑	zhi	50
祒	祒	tiao	50
祓	祓	ba	50
祓	祓	fu	50
祔	祔	fu	50
秘	祕	bi	50
秘	祕	mi	50
祖	祖	zu	50
祗	祗	zhi	50
祘	祘	suan	50
祙	祙	mei	50
祚	祚	zuo	50
祛	祛	qu	100.0
祛	祛	que	1
祜	祜	gu	50
祜	祜	hu	50
祝	祝	zhu	50
神	神	shen	50
祟	祟	sui	50
祠	祠	ci	50
祡	祡	chai	50
祢	祢	mi	50
祢	祢	ni	50
祣	祣	lv	50
祤	祤	xu	50
祤	祤	yu	50
祥	祥	xiang	50
祦	祦	wu	50
祦	祦	yu	50
祧	祧	tiao	50
票	票	piao	50
祩	祩	zhu	50
祪	祪	gui	50
祪	祪	wei	50
祫	祫	jia	50
祫	祫	xia	50
祬	祬	zhi	50
祭	祭	ji	100.0
祭	祭	zhai	1
祮	祮	gao	50
祯	祯	zhen	50
祰	祰	gao	50
祱	祱	shui	50
祲	祲	jin	50
祳	祳	chen	50
祳	祳	zhen	50
祴	祴	gai	50
祴	祴	jie	50
祵	祵	kun	50
祶	祶	di	50
祷	祷	dao	50
祸	祸	huo	50
祹	祹	tao	50
祺	祺	qi	50
祻	祻	gu	50
祼	祼	guan	50
祼	祼	luo	50
祽	祽	zui	50
祾	祾	leng	50
祾	祾	ling	50
禄	祿	lu	50
禀	禀	bin	50
禀	禀	bing	50
禀	禀	lin	50
禁	禁	jin	50
禂	禂	dao	50
禃	禃	zhi	50
禄	禄	lu	50
禅	禅	chan	99.24
禅	禅	shan	1
禆	禆	bei	50
禇	禇	chu	50
禈	禈	hui	50
禉	禉	you	50
禊	禊	xi	50
禋	禋	yan	50
禋	禋	yin	50
禌	禌	zi	50
祸	禍	huo	50
祯	禎	zhen	50
福	福	fu	50
禐	禐	yuan	50
禑	禑	wu	50
禒	禒	xian	50
禒	禒	yuan	50
禓	禓	yang	50
禔	禔	ti	50
祎	禕	yi	50
禖	禖	mei	50
禗	禗	si	50
禘	禘	di	50
禚	禚	gao	50
禚	禚	zhuo	50
禛	禛	zhen	50
禜	禜	ying	50
禜	禜	yong	50
禝	禝	ji	50
禞	禞	gao	50
禟	禟	tang	50
禠	禠	chi	50
禠	禠	si	50
祃	禡	ma	50
禢	禢	ta	50
禤	禤	ta	50
禤	禤	xuan	50
禥	禥	qi	50
御	禦	yu	50
禧	禧	xi	50
禨	禨	ji	50
禩	禩	si	50
禅	禪	chan	99.24
禅	禪	shan	1
禫	禫	tan	50
禬	禬	gui	50
禬	禬	hui	50
禭	禭	sui	50
礼	禮	li	50
禯	禯	nong	50
祢	禰	mi	50
祢	禰	ni	50
祷	禱	dao	50
禲	禲	li	50
禳	禳	rang	50
禴	禴	yue	50
禵	禵	ti	50
禶	禶	zan	50
禷	禷	lei	50
禸	禸	rou	50
禹	禹	yu	50
禺	禺	ou	50
禺	禺	yu	50
离	离	chi	50
离	离	li	50
禼	禼	xie	50
禽	禽	qin	50
禾	禾	he	50
秃	禿	tu	50
秀	秀	xiu	50
私	私	si	50
秂	秂	ren	50
秃	秃	tu	50
秄	秄	zi	50
秅	秅	cha	50
秆	秆	gan	50
秇	秇	yi	50
籼	秈	xian	50
秉	秉	bing	50
秊	秊	nian	50
秋	秋	qiu	50
秌	秌	qiu	50
种	种	chong	50
种	种	zhong	1
秎	秎	fen	50
秏	秏	hao	50
秐	秐	yun	50
科	科	ke	50
秒	秒	miao	50
秓	秓	zhi	50
秔	秔	geng	50
秔	秔	jing	50
秕	秕	bi	50
秖	秖	di	50
秖	秖	zhi	50
秗	秗	yu	50
秘	秘	bi	1
秘	秘	mi	99.84
秙	秙	ku	50
秚	秚	ban	50
秛	秛	pi	50
秜	秜	ni	50
秝	秝	li	50
秞	秞	you	50
租	租	zu	50
秠	秠	pi	50
秡	秡	ba	50
秢	秢	ling	50
秣	秣	mo	50
秤	秤	cheng	100.0
秤	秤	ping	1
秥	秥	nian	50
秦	秦	qin	50
秧	秧	yang	50
秨	秨	zuo	50
秩	秩	zhi	50
秪	秪	zhi	50
秫	秫	shu	50
秬	秬	ju	50
秭	秭	zi	50
秮	秮	huo	50
秮	秮	tai	50
积	积	ji	1
积	积	zhi	50
称	称	chen	2.48
称	称	cheng	97.52
秱	秱	tong	50
秲	秲	zhi	50
秳	秳	hua	50
秴	秴	ge	50
秴	秴	he	50
秵	秵	yin	50
秶	秶	zi	50
秷	秷	zhi	50
秸	秸	ji	1
秸	秸	jia	1
秸	秸	jie	50
秹	秹	ren	50
秺	秺	du	50
移	移	yi	50
秼	秼	zhu	50
秽	秽	hui	50
秾	秾	nong	50
秿	秿	fu	50
稀	稀	xi	50
稁	稁	gao	50
稂	稂	lang	50
稃	稃	fu	50
稄	稄	ze	50
税	稅	shui	50
稆	稆	lv	50
稇	稇	kun	50
秆	稈	gan	50
稉	稉	geng	50
稉	稉	jing	50
稊	稊	ti	50
程	程	cheng	50
稌	稌	tu	50
稍	稍	shao	50
税	税	shui	50
䅉	稏	ya	50
稐	稐	lun	50
稑	稑	lu	50
稒	稒	gu	50
稓	稓	zuo	50
稔	稔	nian	50
稔	稔	ren	50
稕	稕	zhun	50
稖	稖	bang	50
稗	稗	bai	50
稗	稗	bi	50
稘	稘	ji	50
稘	稘	qi	50
稙	稙	zhi	50
稚	稚	zhi	50
稛	稛	kun	50
棱	稜	leng	91.97
棱	稜	ling	8.03
稝	稝	peng	50
稞	稞	ke	50
禀	稟	bin	50
禀	稟	bing	50
禀	稟	lin	50
稠	稠	chou	50
稡	稡	zu	50
稢	稢	yu	50
稣	稣	su	50
稤	稤	lve	50
稥	稥	xiang	50
稦	稦	yi	50
稧	稧	xi	50
稨	稨	bian	50
稩	稩	ji	50
稪	稪	fu	50
稫	稫	bi	50
稬	稬	nuo	50
稭	稭	ji	1
稭	稭	jia	1
稭	稭	jie	50
种	種	zhong	50
稯	稯	zong	50
稰	稰	xu	50
称	稱	chen	2.48
称	稱	cheng	97.52
稲	稲	dao	50
稳	稳	wen	50
稴	稴	lian	50
稴	稴	xian	50
稵	稵	jiu	50
稵	稵	zi	50
稶	稶	yu	50
稷	稷	ji	50
稷	稷	ling	50
稷	稷	su	50
稸	稸	xu	50
稹	稹	zhen	50
稺	稺	zhi	50
稻	稻	dao	50
稼	稼	jia	50
稽	稽	ji	96.1
稽	稽	qi	3.9
稾	稾	gao	50
稿	稿	gao	50
谷	穀	gu	50
穁	穁	rong	50
穂	穂	sui	50
穄	穄	ji	50
穅	穅	kang	50
穆	穆	mu	50
䅟	穇	shan	50
穈	穈	men	50
穉	穉	zhi	50
穊	穊	ji	50
穋	穋	lu	50
稣	穌	su	50
稣	穌	wei	50
积	積	ji	50
颖	穎	ying	50
穏	穏	wen	50
穐	穐	qiu	50
穑	穑	se	50
穒	穒	he	50
穓	穓	yi	50
穔	穔	huang	50
穕	穕	qie	50
穖	穖	ji	50
穗	穗	sui	50
穘	穘	xiao	50
穘	穘	yao	50
穙	穙	pu	50
穚	穚	jiao	50
穚	穚	qiao	50
穛	穛	jiao	50
穛	穛	zhuo	50
穜	穜	tong	50
穞	穞	lv	50
穟	穟	sui	50
秾	穠	nong	50
穑	穡	se	50
秽	穢	hui	100.0
秽	穢	wei	1
穣	穣	rang	50
穤	穤	nuo	50
穥	穥	yu	50
穦	穦	bin	50
穧	穧	ji	50
穨	穨	tui	50
稳	穩	wen	50
穪	穪	chen	50
穪	穪	cheng	50
获	穫	hu	1
获	穫	huo	100.0
穬	穬	gong	50
穬	穬	guang	50
穞	穭	lv	50
穮	穮	biao	50
穯	穯	se	50
穰	穰	rang	50
穱	穱	jue	50
穲	穲	li	50
穳	穳	cuan	50
穳	穳	zan	50
穴	穴	xue	50
穵	穵	wa	50
穵	穵	ya	50
究	究	jiu	50
穷	穷	qiong	50
穸	穸	xi	50
穸	穸	xue	50
穹	穹	qiong	50
空	空	kong	50
穻	穻	yu	50
穼	穼	sen	50
穽	穽	jing	50
穾	穾	yao	50
穿	穿	chuan	50
窀	窀	zhun	50
突	突	tu	50
窂	窂	lao	50
窃	窃	qie	50
窄	窄	ze	1
窄	窄	zhai	100.0
窅	窅	yao	50
窆	窆	bian	50
窆	窆	fa	50
窇	窇	bao	50
窈	窈	yao	50
窉	窉	bing	50
窊	窊	wa	50
窋	窋	ku	50
窋	窋	zhu	50
窌	窌	jiao	50
窌	窌	liao	50
窌	窌	liu	50
窌	窌	mao	50
窍	窍	qiao	50
窎	窎	diao	50
窏	窏	wu	50
窐	窐	gui	50
窐	窐	wa	50
窐	窐	zhi	50
窑	窑	yao	50
窒	窒	zhi	50
窓	窓	chuang	50
窔	窔	jiao	50
窔	窔	yao	50
窕	窕	tiao	50
窖	窖	gao	1
窖	窖	jiao	100.0
窗	窗	chuang	50
窘	窘	jiong	100.0
窘	窘	jun	1
窙	窙	xiao	50
窚	窚	cheng	50
窛	窛	kou	50
窜	窜	cuan	50
窝	窝	wo	50
窞	窞	dan	50
窞	窞	xian	50
窟	窟	jiao	1
窟	窟	ku	100.0
窠	窠	ke	50
窡	窡	zhuo	50
窢	窢	huo	50
窢	窢	xu	50
窣	窣	su	50
窤	窤	guan	50
窥	窥	kui	50
窦	窦	dou	50
窨	窨	xun	50.0
窨	窨	yin	50.0
窝	窩	wo	50
洼	窪	wa	50
窫	窫	ya	50
窬	窬	yu	50
窭	窭	ju	50
穷	窮	qiong	50
窑	窯	yao	50
窰	窰	yao	50
窱	窱	tiao	50
窲	窲	liao	50
窳	窳	yu	50
窴	窴	tian	50
窎	窵	diao	50
窭	窶	ju	50
窭	窶	lou	50
窷	窷	liao	50
窸	窸	xi	50
窹	窹	wu	50
窥	窺	kui	50
窻	窻	chuang	50
窼	窼	ke	50
窼	窼	zhao	50
窽	窽	kuan	50
窾	窾	cuan	50
窾	窾	kuan	50
窿	窿	long	50
竀	竀	cheng	50
竁	竁	cui	50
竂	竂	liao	50
竃	竃	zao	50
窜	竄	cuan	50
窍	竅	qiao	50
竆	竆	qiong	50
窦	竇	dou	50
灶	竈	zao	50
竉	竉	long	50
窃	竊	qie	50
立	立	li	50
竌	竌	chu	50
竎	竎	fu	50
竐	竐	chuo	50
竑	竑	hong	50
竒	竒	ji	50
竒	竒	qi	50
竖	竖	shu	50
竗	竗	miao	50
竘	竘	ju	50
站	站	zhan	50
𥩟	竚	zhu	50
竛	竛	ling	50
竜	竜	long	50
竝	竝	bing	50
竞	竞	jing	50
竟	竟	jing	50
章	章	zhang	50
竢	竢	qi	50
竢	竢	si	50
竣	竣	jun	50
竤	竤	hong	50
童	童	tong	50
竦	竦	song	50
竧	竧	jing	50
竨	竨	diao	50
竩	竩	yi	50
竖	竪	shu	50
竫	竫	jing	50
竬	竬	qu	50
竭	竭	jie	50
竮	竮	ping	50
端	端	duan	50
竰	竰	shao	50
𫁟	竱	zhuan	50
竲	竲	ceng	50
竳	竳	deng	50
竴	竴	cun	50
竵	竵	wai	50
竞	競	jing	50
竷	竷	kan	50
竸	竸	jing	50
竹	竹	zhu	50
竺	竺	du	1
竺	竺	zhu	100.0
竻	竻	le	50
竼	竼	peng	50
竽	竽	yu	50
竾	竾	chi	50
竾	竾	di	50
竾	竾	hu	50
竿	竿	gan	50
笀	笀	mang	50
笁	笁	zhu	50
笃	笃	du	50
笄	笄	ji	50
笅	笅	xiao	50
笆	笆	ba	50
笇	笇	suan	50
笈	笈	ji	50
笉	笉	qin	50
笉	笉	yun	50
笉	笉	zhen	50
笊	笊	zhao	50
笋	笋	sun	50
笌	笌	ya	50
笍	笍	zhui	50
笎	笎	yuan	50
笏	笏	hu	50
笏	笏	huo	50
笐	笐	gang	50
笐	笐	kang	50
笐	笐	keng	50
笑	笑	xiao	50
笒	笒	cen	50
笓	笓	pi	50
笔	笔	bi	50
笕	笕	jian	50
笖	笖	yi	50
笗	笗	dong	50
笘	笘	shan	50
笙	笙	sheng	50
笚	笚	jia	50
笚	笚	xia	50
笛	笛	di	50
笜	笜	chu	50
笜	笜	duo	50
笝	笝	na	50
笞	笞	chi	50
笞	笞	tai	50
笟	笟	gu	50
笟	笟	ku	50
笠	笠	li	50
笡	笡	qie	50
笢	笢	min	50
笣	笣	bao	50
笤	笤	tiao	50
笥	笥	si	50
符	符	fu	50
笧	笧	ce	50
笧	笧	chai	50
笨	笨	ben	50
笩	笩	pei	50
笪	笪	da	50
笫	笫	yi	50
笫	笫	zi	50
第	第	di	50
笭	笭	ling	50
笮	笮	ze	50
笮	笮	zha	50
笯	笯	nu	50
笰	笰	fu	50
笱	笱	gou	50
笲	笲	fan	50
笳	笳	jia	50
笴	笴	ge	50
笵	笵	fan	50
笶	笶	shi	50
笷	笷	mao	50
笸	笸	po	50
笺	笺	jian	50
笻	笻	qiong	50
笼	笼	long	50
笾	笾	bian	50
笿	笿	luo	50
筀	筀	gui	50
筁	筁	qu	50
筂	筂	chi	50
筂	筂	di	50
筂	筂	hu	50
筃	筃	yin	50
筄	筄	yao	50
筅	筅	xian	50
笔	筆	bi	50
筇	筇	qiong	50
筈	筈	gua	50
等	等	deng	50
筊	筊	jiao	50
筊	筊	yao	50
筋	筋	jin	50
筌	筌	quan	50
笋	筍	sun	50
筎	筎	ru	50
筏	筏	fa	50
筐	筐	kuang	50
筑	筑	zhu	50
筒	筒	tong	50
筓	筓	ji	50
答	答	da	50
筕	筕	hang	50
策	策	ce	50
筗	筗	zhong	50
筘	筘	kou	50
筙	筙	lai	50
筚	筚	bi	50
筛	筛	shai	50
筜	筜	dang	50
筝	筝	zheng	50
筞	筞	ce	50
筟	筟	fu	50
筠	筠	jun	50
筠	筠	yun	50
筡	筡	tu	50
筢	筢	pa	50
筣	筣	li	50
筤	筤	lang	50
筥	筥	ju	50
筥	筥	lv	50
筦	筦	guan	50
筦	筦	wan	50
笕	筧	jian	50
筨	筨	cen	50
筩	筩	tong	50
筪	筪	xia	50
筫	筫	zhi	50
筬	筬	cheng	50
筭	筭	suan	50
筮	筮	shi	50
筯	筯	zhu	50
筰	筰	zuo	50
筱	筱	xiao	50
筲	筲	shao	50
筳	筳	ting	50
䇲	筴	ce	50
䇲	筴	jia	50
筵	筵	yan	50
筶	筶	gao	50
筷	筷	kuai	50
筸	筸	gan	50
筸	筸	han	50
筹	筹	chou	50
筻	筻	gang	50
筼	筼	yun	50
签	签	qian	50
筿	筿	xiao	50
简	简	jian	50
箁	箁	fu	50
箁	箁	pou	50
箁	箁	pu	50
箂	箂	lai	50
箃	箃	zou	50
箄	箄	bi	50
箄	箄	pai	50
箅	箅	bi	50
箆	箆	bi	50
个	箇	ge	50
箈	箈	chi	50
箉	箉	guai	50
箊	箊	yu	50
笺	箋	jian	50
箌	箌	dao	50
箌	箌	zhao	50
箍	箍	gu	100.0
箍	箍	ku	1
箎	箎	chi	50
箎	箎	hu	50
筝	箏	zheng	50
箐	箐	jing	50
箐	箐	qian	50
箐	箐	qing	50
箑	箑	jie	50
箑	箑	sha	50
箒	箒	zhou	50
箓	箓	lu	50
箔	箔	bao	50
箔	箔	bo	50
箕	箕	ji	50
箖	箖	lin	50
算	算	suan	50
箘	箘	jun	50
箙	箙	fu	50
箚	箚	zha	50
箛	箛	gu	50
箜	箜	kong	50
箝	箝	qian	50
箞	箞	quan	50
箟	箟	jun	50
箠	箠	chui	50
管	管	guan	50
箢	箢	wan	50
箣	箣	ce	50
箤	箤	ju	50
箤	箤	sui	50
箥	箥	po	50
箦	箦	ze	50
箧	箧	qie	50
箨	箨	tuo	50
箩	箩	luo	50
箪	箪	dan	50
箫	箫	xiao	50
箬	箬	ruo	50
箭	箭	jian	50
箮	箮	xuan	50
箯	箯	bian	50
箰	箰	sun	50
箱	箱	xiang	50
箲	箲	xian	50
箳	箳	ping	50
箴	箴	han	50
箴	箴	xian	50
箴	箴	zhen	50
箵	箵	sheng	50
箶	箶	hu	50
箷	箷	shi	50
箷	箷	yi	50
箸	箸	zhu	50
箹	箹	yue	50
箺	箺	chun	50
箻	箻	lv	50
箼	箼	wu	50
箽	箽	dong	50
箾	箾	shuo	50
箾	箾	xiao	50
箾	箾	xue	50
箿	箿	ji	50
节	節	jie	50
篁	篁	huang	50
篂	篂	xing	50
篃	篃	mei	50
范	範	fan	50
篅	篅	chuan	50
篆	篆	zhuan	50
篇	篇	pian	50
篈	篈	feng	50
筑	築	zhu	50
篊	篊	hong	50
箧	篋	qie	50
篌	篌	hou	50
篍	篍	qiu	50
篎	篎	miao	50
篏	篏	qian	50
篑	篑	kui	50
篓	篓	lou	50
筼	篔	yun	50
篕	篕	gai	50
篕	篕	he	50
篖	篖	tang	50
篗	篗	yue	50
𥬠	篘	chou	50
篙	篙	gao	50
篚	篚	fei	50
篛	篛	ruo	50
篜	篜	zheng	50
篝	篝	gou	50
篞	篞	nie	50
篟	篟	qian	50
筿	篠	diao	1
筿	篠	xiao	50
篡	篡	cuan	50
𬕂	篢	gong	50
篣	篣	pang	50
笃	篤	du	50
篥	篥	li	50
篦	篦	bi	50
篧	篧	zhuo	50
篨	篨	chu	50
筛	篩	shai	50
篪	篪	chi	50
篪	篪	di	50
篪	篪	hu	50
篫	篫	zhu	50
篬	篬	cang	50
篬	篬	qiang	50
篭	篭	long	50
篮	篮	lan	50
篯	篯	jian	50
篰	篰	bu	50
篱	篱	li	50
篲	篲	hui	50
筚	篳	bi	50
篴	篴	di	50
篵	篵	cong	50
篶	篶	yan	50
篷	篷	peng	50
𥮾	篸	sen	50
𥮾	篸	shen	50
篹	篹	cuan	50
篹	篹	suan	50
篹	篹	zhuan	50
篹	篹	zuan	50
篺	篺	pi	50
篻	篻	piao	50
篼	篼	dou	50
篽	篽	yu	50
篾	篾	mie	50
篿	篿	tuan	50
篿	篿	zhuan	50
箦	簀	kui	50
箦	簀	ze	50
簁	簁	si	50
簁	簁	xi	50
𫂆	簂	guo	50
簃	簃	yi	50
簄	簄	hu	50
簅	簅	chan	50
簆	簆	kou	50
簇	簇	cu	50
簈	簈	ping	50
簉	簉	chou	50
簉	簉	zao	50
簊	簊	ji	50
簋	簋	gui	50
簌	簌	su	50
篓	簍	lou	50
簎	簎	ce	50
簎	簎	zha	50
簏	簏	lu	50
簐	簐	nian	50
蓑	簑	suo	50
簒	簒	cuan	50
簔	簔	suo	50
簕	簕	le	50
簖	簖	duan	50
簘	簘	xiao	50
簙	簙	bo	50
簚	簚	xian	50
簛	簛	si	50
簛	簛	xi	50
簜	簜	dang	50
簝	簝	liao	50
箪	簞	dan	50
簟	簟	dian	50
簠	簠	fu	50
简	簡	jian	50
𫂃	簢	ao	50
𫂃	簢	min	50
篑	簣	kui	50
簤	簤	dai	50
簥	簥	jiao	50
簥	簥	qiao	50
簦	簦	deng	50
簧	簧	huang	50
簨	簨	sun	50
簩	簩	lao	50
簪	簪	zan	50
箫	簫	xiao	50
簬	簬	du	50
簬	簬	lu	50
簭	簭	shi	50
簮	簮	zan	50
簰	簰	pai	50
簲	簲	pai	50
簳	簳	gan	50
簴	簴	ju	50
簴	簴	yu	50
簵	簵	lu	50
簶	簶	lu	50
簷	簷	yan	50
簸	簸	bo	50
筜	簹	dang	50
簺	簺	sai	50
簻	簻	guo	50
簻	簻	ke	50
簻	簻	zhua	50
簼	簼	gou	50
签	簽	qian	50
帘	簾	lian	50
簿	簿	bo	50
簿	簿	bu	50
籀	籀	zhou	50
籁	籁	lai	50
篮	籃	lan	50
籄	籄	kui	50
𥫣	籅	yu	50
籆	籆	yue	50
籇	籇	hao	50
籈	籈	zhen	50
籉	籉	tai	50
籊	籊	ti	50
𥬞	籋	mi	50
𥬞	籋	nie	50
筹	籌	chou	50
籍	籍	ji	50
籐	籐	teng	50
籑	籑	zhuan	50
籒	籒	zhou	50
籓	籓	fan	50
䉤	籔	shu	50
䉤	籔	sou	50
籕	籕	zhou	50
籖	籖	qian	50
籗	籗	kuo	50
籗	籗	zhuo	50
籘	籘	teng	50
箓	籙	lu	50
籚	籚	lu	50
篯	籛	jian	50
箨	籜	tuo	50
籝	籝	ying	50
籞	籞	yu	50
籁	籟	lai	50
笼	籠	long	50
籢	籢	lian	50
籣	籣	lan	50
签	籤	qian	50
籥	籥	yue	50
籦	籦	zhong	50
籧	籧	ju	50
籧	籧	qu	50
籨	籨	lian	50
笾	籩	bian	50
簖	籪	duan	50
籫	籫	zuan	50
篱	籬	li	50
籭	籭	si	50
籭	籭	xi	50
箩	籮	luo	100.0
箩	籮	shi	1
籯	籯	ying	50
籰	籰	yue	50
籱	籱	zhao	50
吁	籲	yu	50
米	米	mi	50
籴	籴	di	50
籵	籵	fan	50
籵	籵	shi	50
籶	籶	shen	50
籷	籷	zhe	50
籸	籸	shen	50
籹	籹	nv	50
籹	籹	zhuang	50
籺	籺	qi	50
籺	籺	xi	50
籺	籺	xie	50
类	类	lei	50
籼	籼	xian	50
籽	籽	zi	50
籾	籾	ni	50
籿	籿	cun	50
粀	粀	zhang	50
粁	粁	qian	50
粃	粃	bi	50
粄	粄	ban	50
粅	粅	wu	50
粆	粆	chao	50
粆	粆	sha	50
粇	粇	kang	50
粈	粈	niu	50
粈	粈	rou	50
粉	粉	fen	50
粊	粊	bi	50
粋	粋	cui	50
粌	粌	yin	50
粍	粍	li	50
粎	粎	chi	50
粑	粑	ba	50
粒	粒	li	50
粓	粓	gan	50
粔	粔	ju	50
粕	粕	po	50
粖	粖	mo	50
粗	粗	cu	50
粘	粘	nian	63.35
粘	粘	zhan	36.65
粙	粙	jiu	50
粚	粚	chi	50
粛	粛	su	50
粜	粜	tiao	50
粝	粝	li	50
粞	粞	xi	50
粟	粟	su	50
粠	粠	hong	50
粡	粡	tong	50
粢	粢	ci	50
粢	粢	zi	50
粣	粣	ce	50
粤	粤	yue	50
粥	粥	yu	1
粥	粥	zhou	100.0
粥	粥	zhu	1
粦	粦	lin	50
粧	粧	zhuang	50
粨	粨	bai	50
粪	粪	fen	50
粫	粫	er	50
粬	粬	qu	50
粮	粮	liang	50
粯	粯	jian	50
粯	粯	xian	50
粰	粰	fu	50
粱	粱	liang	50
粲	粲	can	50
粳	粳	geng	50
粳	粳	jing	50
粴	粴	li	50
粤	粵	yue	50
粶	粶	lu	50
粷	粷	ju	50
粸	粸	qi	50
粹	粹	cui	50
粺	粺	bai	50
粻	粻	chang	50
粻	粻	zhang	50
粼	粼	lin	50
粽	粽	zhong	1
粽	粽	zong	100.0
精	精	jing	50
粿	粿	gui	50
粿	粿	guo	50
糁	糁	san	42.11
糂	糂	san	50
糃	糃	tang	50
糃	糃	xing	50
糄	糄	bian	50
糅	糅	niu	50
糅	糅	rou	50
糆	糆	mian	50
糇	糇	hou	50
糈	糈	xu	50
粽	糉	zhong	50
粽	糉	zong	50
糊	糊	hu	50
糋	糋	jian	50
糋	糋	qian	50
糌	糌	zan	50
糍	糍	ci	50
糎	糎	li	50
糏	糏	xie	50
糐	糐	fu	50
糑	糑	ni	50
糑	糑	nuo	50
糒	糒	bei	50
糓	糓	gu	50
糔	糔	sao	50
糔	糔	xiu	50
糔	糔	zao	50
糕	糕	gao	50
糖	糖	tang	50
糗	糗	chou	50
糗	糗	qiu	50
糙	糙	cao	50
糙	糙	zao	50
糚	糚	zhuang	50
糛	糛	tang	50
糜	糜	mei	4.51
糜	糜	mi	95.49
糁	糝	san	50
粪	糞	fen	50
糟	糟	zao	50
糠	糠	kang	50
糡	糡	jiang	50
糡	糡	qiang	50
糢	糢	mo	50
糣	糣	san	50
糤	糤	san	50
糥	糥	nuo	50
糦	糦	chi	50
糦	糦	xi	50
粮	糧	liang	50
糨	糨	jiang	50
糨	糨	qiang	50
糩	糩	kui	50
糪	糪	bo	50
糫	糫	huan	50
糬	糬	shu	50
糭	糭	zong	50
糮	糮	jian	50
糯	糯	nuo	50
团	糰	tuan	50
糱	糱	nie	50
粝	糲	li	50
糳	糳	zuo	50
籴	糴	di	50
糵	糵	nie	50
粜	糶	tiao	50
糷	糷	lan	50
糸	糸	mi	50
糸	糸	si	50
纟	糹	si	50
𫄙	糺	jiu	50
系	系	ji	1
系	系	xi	99.7
糼	糼	gong	50
糽	糽	ding	50
糽	糽	zheng	50
纠	糾	jiu	50
糿	糿	gong	50
纪	紀	ji	50
紁	紁	cha	50
纣	紂	zhou	50
𬘓	紃	jun	50
𬘓	紃	xun	50
约	約	yao	1
约	約	yue	99.98
红	紅	gong	1
红	紅	hong	99.98
纡	紆	yu	50
纥	紇	ge	50.0
纥	紇	he	50.0
纥	紇	qi	50
纨	紈	wan	50
纫	紉	ren	50
紊	紊	wen	50
纹	紋	wen	50
紌	紌	qiu	50
紌	紌	you	50
纳	納	na	50
紎	紎	zi	50
紏	紏	tou	50
纽	紐	niu	50
紑	紑	fou	50
紒	紒	ji	50
紒	紒	jie	50
纾	紓	shu	50
纯	純	chun	100.0
纯	純	zhun	1
纰	紕	pi	50
纼	紖	kuang	50
纼	紖	yin	50
纼	紖	zhen	50
纱	紗	sha	50
纮	紘	hong	50
纸	紙	zhi	50
级	級	ji	50
纷	紛	fen	50
纭	紜	yun	50
纴	紝	ren	50
𬘘	紞	dan	50
𫄛	紟	jin	50
素	素	su	50
纺	紡	fang	50
索	索	suo	50
紣	紣	cui	50
紤	紤	jiu	50
紥	紥	za	50
紥	紥	zha	50
紧	紧	jin	50
紨	紨	fu	50
紩	紩	zhi	50
紪	紪	qi	50
紫	紫	zi	50
䌷	紬	chou	50
紭	紭	hong	50
扎	紮	za	6.72
扎	紮	zha	93.28
累	累	lei	50
细	細	xi	50
绂	紱	fu	50
绁	紲	shi	50
绁	紲	xie	50
绅	紳	shen	50
紴	紴	bo	50
纻	紵	zhu	50
紶	紶	qu	50
紶	紶	que	50
紷	紷	ling	50
紸	紸	zhu	50
绍	紹	shao	50
绀	紺	gan	50
紻	紻	yang	50
绋	紼	fu	50
紽	紽	tuo	50
紾	紾	zhen	50
绐	紿	dai	50
绌	絀	chu	50
绌	絀	zhuo	50
𫄟	絁	shi	50
终	終	zhong	50
弦	絃	xian	50
弦	絃	xuan	50
组	組	zu	50
䌹	絅	jiong	50
绊	絆	ban	50
絇	絇	ju	50
